Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XLM,2019-06-09,0.1182059023,0.1243160452,0.125105562,0.0607479511
XLM,2019-06-10,0.1228415244,0.1182230633,0.1243590599,0.1160774558
XLM,2019-06-11,0.1227146764,0.123643659,0.1239915533,0.0549470782
XLM,2019-06-12,0.1265504305,0.122545242,0.1275999449,0.0458137374
XLM,2019-06-13,0.1250040868,0.1274420696,0.1278667923,0.0710195995
XLM,2019-06-14,0.1243938692,0.1250167856,0.1252461245,0.0321981248
XLM,2019-06-15,0.1267579548,0.1254126615,0.1281301776,0.0622687272
XLM,2019-06-16,0.1297582757,0.1267409416,0.1332669446,0.080618063
XLM,2019-06-17,0.131027661,0.1297630292,0.1322074631,0.1273993662
XLM,2019-06-18,0.1230967712,0.1312031584,0.1314969906,0.1195596971
XLM,2019-06-19,0.1238324296,0.1230923113,0.1262894225,0.0694252895
XLM,2019-06-20,0.1212099784,0.1238324296,0.1244957759,0.0287283555
XLM,2019-06-21,0.1225096427,0.1211692985,0.1249874852,0.1189660956
XLM,2019-06-22,0.1271884462,0.1236988628,0.134692492,0.1228888872
XLM,2019-06-23,0.1287999305,0.1271955345,0.1324878803,0.1250508662
XLM,2019-06-24,0.1268764547,0.1288209931,0.128858856,0.0833820972
XLM,2019-06-25,0.1235419566,0.1268849467,0.1292011491,0.1217759859
XLM,2019-06-26,0.1208902781,0.1235432607,0.1322161209,0.1191540593
XLM,2019-06-27,0.1078898238,0.1208919424,0.1226889614,0.1024485975
XLM,2019-06-28,0.1103510564,0.1078692002,0.1121472973,0.1063903825
XLM,2019-06-29,0.1153797516,0.1112638628,0.1179925606,0.1055540888
XLM,2019-06-30,0.1052386011,0.1153777161,0.1157333878,0.1043748375
XLM,2019-07-01,0.1046710733,0.1052326284,0.1093161433,0.1006856938
XLM,2019-07-02,0.1029846679,0.1047015426,0.1065354215,0.0996311604
XLM,2019-07-03,0.1046458848,0.1028150911,0.1051598552,0.1019026916
XLM,2019-07-04,0.1022255864,0.1046460692,0.1061957282,0.1014967648
XLM,2019-07-05,0.1000237663,0.0989514994,0.1016647513,0.0984815591
XLM,2019-07-06,0.1035322124,0.1000252466,0.1064585941,0.0994012922
XLM,2019-07-07,0.1050757111,0.1035220987,0.1061966444,0.1023089572
XLM,2019-07-08,0.1043867463,0.10509157,0.1063561779,0.1038666611
XLM,2019-07-09,0.1015155609,0.1043809467,0.1049540426,0.1004262776
XLM,2019-07-10,0.0944626791,0.1014393721,0.1021588388,0.0920720102
XLM,2019-07-11,0.0866857431,0.0944665568,0.095143815,0.0855472538
XLM,2019-07-12,0.0978447912,0.086663044,0.1012115051,0.0861468721
XLM,2019-07-13,0.0939280052,0.098180658,0.1007924547,0.0914317178
XLM,2019-07-14,0.0874959528,0.0962624297,0.096789962,0.0855238054
XLM,2019-07-15,0.0865189137,0.0874194197,0.0881124119,0.0820228576
XLM,2019-07-16,0.078486687,0.0865152359,0.0883527012,0.0782298009
XLM,2019-07-17,0.0809130273,0.0785071957,0.0837970725,0.0759591331
XLM,2019-07-18,0.0888084029,0.0807179987,0.093582598,0.0794799981
XLM,2019-07-19,0.0920307954,0.0888079123,0.0952003058,0.0870948429
XLM,2019-07-20,0.0966321524,0.0936320646,0.0982423025,0.0917102816
XLM,2019-07-21,0.0910285313,0.096616284,0.0970226063,0.0886866021
XLM,2019-07-22,0.0878218431,0.0910235247,0.0916872732,0.0861825794
XLM,2019-07-23,0.0853309289,0.0878212789,0.0886129573,0.0831850022
XLM,2019-07-24,0.0852869774,0.0843230536,0.0865378924,0.0815035312
XLM,2019-07-25,0.0855613687,0.085284665,0.0881095032,0.0850057184
XLM,2019-07-26,0.0878176092,0.0855538825,0.0898915316,0.0835508205
XLM,2019-07-27,0.0843122765,0.0878057044,0.0900395577,0.0827627048
XLM,2019-07-28,0.0833004021,0.0842377503,0.0847690733,0.0804888985
XLM,2019-07-29,0.0831407797,0.0840474251,0.0855409599,0.0824753937
XLM,2019-07-30,0.0833902897,0.083140761,0.0848128602,0.0818270989
XLM,2019-07-31,0.0834707467,0.0833914143,0.0853505066,0.0830869211
XLM,2019-08-01,0.0828418637,0.0834687043,0.0841609564,0.081837846
XLM,2019-08-02,0.0819840317,0.0828379976,0.0833748143,0.0818275224
XLM,2019-08-03,0.0824445803,0.0819848769,0.0830627205,0.0818225051
XLM,2019-08-04,0.082175257,0.0824434713,0.082823133,0.0808213564
XLM,2019-08-05,0.0826254596,0.0821872129,0.0844579247,0.081386484
XLM,2019-08-06,0.0774677238,0.082632885,0.0826523113,0.0769925407
XLM,2019-08-07,0.0783918008,0.0774742715,0.0792721911,0.0765711026
XLM,2019-08-08,0.0764738969,0.0783905554,0.0787051925,0.0760283677
XLM,2019-08-09,0.0717452562,0.0764762435,0.0771616629,0.0716357001
XLM,2019-08-10,0.0735523825,0.0717450868,0.0742318897,0.0714563809
XLM,2019-08-11,0.0777702939,0.0735385198,0.0798562355,0.0733971235
XLM,2019-08-12,0.0753927243,0.0777697595,0.0782919072,0.0753019027
XLM,2019-08-13,0.0739738192,0.0753914848,0.07551123,0.0725392516
XLM,2019-08-14,0.0702657455,0.0742302321,0.0742661224,0.0671088159
XLM,2019-08-15,0.0706287619,0.0702682096,0.0708519301,0.0667941469
XLM,2019-08-16,0.0688284885,0.0702523972,0.070326607,0.0672228634
XLM,2019-08-17,0.0677073083,0.068831734,0.069276876,0.0666798091
XLM,2019-08-18,0.0709044896,0.0677926033,0.0716700206,0.0674305227
XLM,2019-08-19,0.0712249603,0.070904982,0.0719821561,0.0702653882
XLM,2019-08-20,0.0694754197,0.0712293743,0.071989365,0.0687226742
XLM,2019-08-21,0.0665839548,0.0694806704,0.0694887597,0.0657700421
XLM,2019-08-22,0.0685016591,0.0665879567,0.0696437096,0.0654265142
XLM,2019-08-23,0.06892591,0.0683052044,0.0694642952,0.0675754284
XLM,2019-08-24,0.0708139711,0.0692423647,0.0708975231,0.0676546896
XLM,2019-08-25,0.0693431315,0.0708102078,0.0719392017,0.0682679069
XLM,2019-08-26,0.0692199075,0.0694043905,0.0713567251,0.0688272537
XLM,2019-08-27,0.0678034047,0.0692104116,0.0696983942,0.0673559185
XLM,2019-08-28,0.0644733242,0.0684173385,0.0684233,0.063482259
XLM,2019-08-29,0.0613095629,0.0644731012,0.0645070411,0.0605131041
XLM,2019-08-30,0.0623255306,0.0612963593,0.0633954827,0.0611388513
XLM,2019-08-31,0.0623035908,0.0620804669,0.062669192,0.060460707
XLM,2019-09-01,0.0625582897,0.0623027133,0.0628808537,0.0611039242
XLM,2019-09-02,0.0634976807,0.0625610381,0.0638626503,0.0613289948
XLM,2019-09-03,0.0636650304,0.0632138021,0.0642276619,0.0626537016
XLM,2019-09-04,0.0616397367,0.0636661855,0.0636939437,0.0614870823
XLM,2019-09-05,0.0603878539,0.0616447025,0.0620919713,0.0600857119
XLM,2019-09-06,0.0581156125,0.0603896197,0.0611268432,0.0578710741
XLM,2019-09-07,0.0607418275,0.0581663827,0.0612963146,0.0580537527
XLM,2019-09-08,0.0611646362,0.0606740945,0.061973524,0.0601530099
XLM,2019-09-09,0.0603702677,0.0611607821,0.0616711473,0.0594330095
XLM,2019-09-10,0.0595849336,0.0603739744,0.0610500851,0.0590670827
XLM,2019-09-11,0.0588010956,0.05964218,0.0602641901,0.0582782541
XLM,2019-09-12,0.0581992968,0.0587485441,0.0589340859,0.0577916948
XLM,2019-09-13,0.0577505691,0.0581990349,0.0588502484,0.0575713036
XLM,2019-09-14,0.0589181816,0.057752824,0.0594297016,0.0573270334
XLM,2019-09-15,0.0582814253,0.0588429044,0.0590972487,0.0581826779
XLM,2019-09-16,0.0587928418,0.0582813591,0.059232019,0.0580441141
XLM,2019-09-17,0.0652685873,0.0587855309,0.066839275,0.0581124394
XLM,2019-09-18,0.0850074566,0.0652666975,0.0963061615,0.0635158737
XLM,2019-09-19,0.0803574593,0.0828706779,0.0886451071,0.0742618415
XLM,2019-09-20,0.0713521284,0.0803590247,0.0811949296,0.0705321952
XLM,2019-09-21,0.0709569888,0.0713772947,0.0739128783,0.0706742127
XLM,2019-09-22,0.0682587304,0.0709560154,0.0710870164,0.0666229483
XLM,2019-09-23,0.0640345279,0.0682626839,0.0691394674,0.0633697367
XLM,2019-09-24,0.0538456297,0.0640286362,0.0650729134,0.0522870031
XLM,2019-09-25,0.0577447827,0.0533766747,0.0600981573,0.0522912969
XLM,2019-09-26,0.0588182525,0.0577177229,0.0621732202,0.0537041614
XLM,2019-09-27,0.0588021434,0.0588228563,0.0594821614,0.0557864063
XLM,2019-09-28,0.0583422039,0.0590039007,0.0594191711,0.0571901798
XLM,2019-09-29,0.0580085936,0.0583454016,0.0587594187,0.0565673794
XLM,2019-09-30,0.0606021184,0.0579880377,0.0623072902,0.0565085045
XLM,2019-10-01,0.0591256449,0.062002705,0.0623096856,0.0581334348
XLM,2019-10-02,0.0594873139,0.0591312681,0.0597535963,0.0578119558
XLM,2019-10-03,0.0585278548,0.0594870732,0.0599608693,0.0578841843
XLM,2019-10-04,0.0593080368,0.0586374414,0.0599846223,0.0576788998
XLM,2019-10-05,0.0588210273,0.0593078453,0.0593267732,0.0582575283
XLM,2019-10-06,0.0581601326,0.0590629395,0.0593336763,0.0572938611
XLM,2019-10-07,0.0622764117,0.0581941073,0.063645257,0.0578841911
XLM,2019-10-08,0.0615759442,0.0622765918,0.0638006898,0.0608042036
XLM,2019-10-09,0.0631095026,0.0618697931,0.065074341,0.0611848919
XLM,2019-10-10,0.0614685857,0.0631099468,0.0633767459,0.0608917404
XLM,2019-10-11,0.060294769,0.0614683715,0.0628902742,0.0591879528
XLM,2019-10-12,0.0609442377,0.0602943324,0.0616651821,0.059699368
XLM,2019-10-13,0.0614943905,0.0608597354,0.0625090664,0.0606661984
XLM,2019-10-14,0.065255856,0.0614943064,0.0653078568,0.061110429
XLM,2019-10-16,0.0617352168,0.0639190756,0.0643879905,0.0605384563
XLM,2019-10-17,0.0643617105,0.0617353497,0.0650320679,0.0610431921
XLM,2019-10-18,0.0634892298,0.0643617818,0.0651057381,0.0618186557
XLM,2019-10-19,0.0624130914,0.0630151493,0.0638557725,0.0622820081
XLM,2019-10-20,0.0631485267,0.0624107193,0.0639160889,0.0617835988
XLM,2019-10-21,0.0641042302,0.0632542768,0.0641509408,0.0626987563
XLM,2019-10-22,0.063348876,0.0641023516,0.0648571555,0.0632417491
XLM,2019-10-23,0.0588847953,0.0631796664,0.0634418399,0.0570191293
XLM,2019-10-24,0.0605640125,0.0588842481,0.0616254459,0.0585675579
XLM,2019-10-25,0.064172288,0.0601955417,0.0661759947,0.0594925739
XLM,2019-10-26,0.0624079693,0.0641732396,0.0676807525,0.0616829748
XLM,2019-10-27,0.0649394696,0.0627887337,0.065827025,0.0619776279
XLM,2019-10-28,0.065438348,0.0649379593,0.0692278592,0.0645024245
XLM,2019-10-29,0.0667009114,0.0646137133,0.0699113404,0.0645555177
XLM,2019-10-30,0.063700787,0.0667163913,0.0671401591,0.0627188039
XLM,2019-10-31,0.0639555571,0.0637018585,0.0645582302,0.0620922381
XLM,2019-11-01,0.0683708917,0.0639755647,0.0723427819,0.0639230493
XLM,2019-11-02,0.0703251513,0.0690749324,0.0713480931,0.0690745902
XLM,2019-11-03,0.0686774514,0.0703257516,0.0720115927,0.0679817572
XLM,2019-11-04,0.0699185573,0.0686739018,0.0707185434,0.0675210153
XLM,2019-11-05,0.0828755112,0.079392188,0.088782887,0.0784032602
XLM,2019-11-06,0.0772547547,0.0828660886,0.0838996189,0.0765161304
XLM,2019-11-07,0.0747739339,0.0772507028,0.0775091162,0.0725804722
XLM,2019-11-08,0.0713121635,0.0741719355,0.0768198427,0.0683383704
XLM,2019-11-09,0.0727385181,0.0713147746,0.0731917511,0.0706014108
XLM,2019-11-10,0.0795794666,0.0727363227,0.0813588782,0.0727304165
XLM,2019-11-11,0.0788305008,0.0795472484,0.0808961338,0.0759815612
XLM,2019-11-12,0.0768893149,0.0788305335,0.0839661853,0.0740508529
XLM,2019-11-13,0.0751785227,0.0768862861,0.0774475842,0.0750496997
XLM,2019-11-14,0.0738091587,0.0758649038,0.0761166171,0.0722390489
XLM,2019-11-15,0.0723149724,0.0738094497,0.0747416338,0.07039823
XLM,2019-11-16,0.0710866236,0.0723142475,0.0723999642,0.0710018887
XLM,2019-11-17,0.0715408185,0.0710866281,0.0726541464,0.0710067402
XLM,2019-11-18,0.0669185091,0.0715757525,0.0715771587,0.0643974753
XLM,2019-11-19,0.0655844506,0.066918359,0.0673335922,0.0633485548
XLM,2019-11-20,0.0638392663,0.0655504715,0.0661095934,0.0636767692
XLM,2019-11-21,0.0606101214,0.0638383028,0.0639568017,0.0570665251
XLM,2019-11-22,0.0592495158,0.0606523081,0.0612319265,0.0531328814
XLM,2019-11-23,0.0609002189,0.0592550246,0.0621845548,0.0579300729
XLM,2019-11-24,0.0574488797,0.0609053248,0.0620451748,0.0558278349
XLM,2019-11-25,0.0578254099,0.0555415942,0.0596342305,0.0532647118
XLM,2019-11-26,0.0573877475,0.0578235348,0.0581597874,0.0564778858
XLM,2019-11-27,0.0581827886,0.0573907366,0.0595095293,0.0551119888
XLM,2019-11-28,0.0575538913,0.0581812427,0.0590830499,0.0575225576
XLM,2019-11-29,0.0590382745,0.0575635765,0.0599949089,0.057445753
XLM,2019-11-30,0.0573274357,0.0590819527,0.0592997567,0.056694775
XLM,2019-12-01,0.0573581616,0.0573278313,0.0576204556,0.0551687266
XLM,2019-12-02,0.0559960141,0.057357859,0.0576021509,0.0554344941
XLM,2019-12-03,0.0560200541,0.0558025495,0.056553942,0.0551162911
XLM,2019-12-04,0.0546384174,0.056020499,0.0574208755,0.053699398
XLM,2019-12-05,0.0553563723,0.0546421291,0.0556693412,0.0542240727
XLM,2019-12-06,0.0552836596,0.0554044914,0.0559814457,0.0546571251
XLM,2019-12-07,0.0556029988,0.0552841335,0.0559800667,0.0551320954
XLM,2019-12-08,0.0559327669,0.0556030856,0.0560024389,0.0548845691
XLM,2019-12-09,0.0544289457,0.0559326822,0.056206468,0.0540711866
XLM,2019-12-10,0.0530554391,0.0544259487,0.054594163,0.0522515762
XLM,2019-12-11,0.0527851577,0.053056592,0.0536315605,0.0525978486
XLM,2019-12-12,0.0518840019,0.052758921,0.0531789661,0.0514120432
XLM,2019-12-13,0.0525959611,0.0519388027,0.0530011436,0.0518837173
XLM,2019-12-14,0.0508233294,0.052577729,0.0528195799,0.0501428208
XLM,2019-12-15,0.0510254372,0.0508233106,0.0514020488,0.0503242042
XLM,2019-12-16,0.0474067316,0.0510243513,0.0510849503,0.0467510528
XLM,2019-12-17,0.043301317,0.0474096037,0.047415182,0.0421501999
XLM,2019-12-18,0.0477942618,0.0433174081,0.0478287639,0.0421326171
XLM,2019-12-19,0.0450491018,0.0466224364,0.047062111,0.0445270411
XLM,2019-12-20,0.0460015142,0.0450483839,0.0462658032,0.0446587113
XLM,2019-12-21,0.0460781995,0.0460630631,0.046596533,0.0457217343
XLM,2019-12-22,0.046472344,0.0460781119,0.0468919556,0.0453794023
XLM,2019-12-23,0.0442385299,0.0464722601,0.0467920784,0.0440029988
XLM,2019-12-24,0.0450633783,0.0442244612,0.0452972546,0.0440123457
XLM,2019-12-25,0.0444622686,0.0450621083,0.0451298617,0.0436185089
XLM,2019-12-26,0.044544357,0.0444612513,0.0456001284,0.0438955842
XLM,2019-12-27,0.0457199138,0.0445444224,0.0459759711,0.0439639915
XLM,2019-12-28,0.0458742831,0.0457200711,0.0464151472,0.0455697858
XLM,2019-12-29,0.0461600749,0.0458743179,0.0466342541,0.045664717
XLM,2019-12-30,0.0456428946,0.0461753672,0.0466129452,0.0452216771
XLM,2019-12-31,0.0448146332,0.0456446701,0.0456482661,0.0445599108
XLM,2020-01-01,0.0450667118,0.0448146378,0.0454581627,0.0446844224
XLM,2020-01-02,0.04358425,0.0450643552,0.0452783446,0.0435445484
XLM,2020-01-03,0.0452721589,0.04358425,0.0455650486,0.0431270353
XLM,2020-01-04,0.045531117,0.0452706808,0.0457535088,0.0450741601
XLM,2020-01-05,0.0453218366,0.0455308423,0.0462010863,0.0451841305
XLM,2020-01-06,0.0494895438,0.0454097895,0.0501211631,0.0453256906
XLM,2020-01-07,0.0486280588,0.0495053481,0.0510709855,0.0474915747
XLM,2020-01-08,0.0472766874,0.048631569,0.0493441937,0.0467723749
XLM,2020-01-09,0.0471556327,0.0476437243,0.0481669264,0.0469438406
XLM,2020-01-10,0.0475516838,0.0471531176,0.0481607314,0.045540275
XLM,2020-01-11,0.0487318105,0.048042695,0.0495221035,0.0473469969
XLM,2020-01-12,0.0487101572,0.0487316284,0.0492468245,0.0480169784
XLM,2020-01-13,0.0482570728,0.0487116718,0.0490302651,0.0475709351
XLM,2020-01-14,0.052908276,0.0481555607,0.0552766749,0.0481201014
XLM,2020-01-15,0.0552002067,0.0529070296,0.0565812811,0.0515175453
XLM,2020-01-16,0.0536286882,0.0547765454,0.0550405399,0.0520266094
XLM,2020-01-17,0.0614723826,0.0536285745,0.0644764947,0.0530252017
XLM,2020-01-18,0.0620057653,0.0614771759,0.0661200585,0.0575079632
XLM,2020-01-19,0.0597751117,0.0620057373,0.0662186404,0.0583527313
XLM,2020-01-20,0.063350118,0.0597761159,0.0650357849,0.0591737874
XLM,2020-01-21,0.0627381316,0.0633496079,0.0646435623,0.0615186679
XLM,2020-01-22,0.0613649397,0.0627304317,0.0638014515,0.0613411415
XLM,2020-01-23,0.057921606,0.0613654095,0.061391558,0.0567080088
XLM,2020-01-24,0.0574232689,0.0581357218,0.0582465674,0.054803295
XLM,2020-01-25,0.0563369954,0.0574231179,0.0575332292,0.055531526
XLM,2020-01-26,0.0577631475,0.0563387831,0.0584288221,0.0557027184
XLM,2020-01-27,0.0595319724,0.0577631475,0.0607638345,0.0575279382
XLM,2020-01-28,0.0603666912,0.059548283,0.0621063945,0.0589742381
XLM,2020-01-29,0.0609385278,0.060366799,0.0628814061,0.0601684507
XLM,2020-01-30,0.0627864312,0.0607425933,0.0628026237,0.0596504992
XLM,2020-01-31,0.060894478,0.0628170003,0.0630203971,0.0597376249
XLM,2020-02-01,0.0620025834,0.060899713,0.0624453062,0.0603698839
XLM,2020-02-02,0.0645185222,0.0621745683,0.0660223711,0.0609120515
XLM,2020-02-03,0.0639167122,0.064518595,0.0658715395,0.0625172608
XLM,2020-02-04,0.0656403856,0.0642257501,0.0673434898,0.0615989631
XLM,2020-02-05,0.0686675667,0.0656460834,0.0696110689,0.065344587
XLM,2020-02-06,0.0703726512,0.0689918397,0.071737509,0.0674722889
XLM,2020-02-07,0.0717632823,0.0703735926,0.0735304152,0.0702243678
XLM,2020-02-08,0.0711471636,0.0717630157,0.072116171,0.0675289121
XLM,2020-02-09,0.0729924325,0.0709449148,0.073944289,0.0708433354
XLM,2020-02-10,0.0704330226,0.0729889436,0.0737715054,0.0686055201
XLM,2020-02-11,0.0744518551,0.0705314323,0.0749498191,0.0687526983
XLM,2020-02-12,0.0812849619,0.0744524886,0.0826897823,0.0741291777
XLM,2020-02-13,0.082762309,0.0812886381,0.0879645039,0.0791740058
XLM,2020-02-14,0.0863880545,0.0833242672,0.0873524101,0.0800207494
XLM,2020-02-15,0.0794269857,0.0863877365,0.0890088227,0.0760379251
XLM,2020-02-16,0.0737339897,0.0794234979,0.0814235394,0.0668177407
XLM,2020-02-17,0.0713183031,0.0744882182,0.0751884596,0.0671125261
XLM,2020-02-18,0.0761454653,0.0713185128,0.0769051602,0.0702734909
XLM,2020-02-19,0.0723047366,0.0761551014,0.0796450875,0.0686745191
XLM,2020-02-20,0.0705956033,0.0701270798,0.0716079326,0.0673591034
XLM,2020-02-21,0.0703448826,0.0705936739,0.0729551382,0.0697239352
XLM,2020-02-22,0.0702325932,0.0711064628,0.0716577723,0.0693559403
XLM,2020-02-23,0.0728758769,0.0702313745,0.0734418442,0.0699919582
XLM,2020-02-24,0.0687387842,0.0728761613,0.0736721604,0.0672575762
XLM,2020-02-25,0.0649560249,0.068738104,0.0692899023,0.0634245966
XLM,2020-02-26,0.0588991926,0.0649533715,0.0649638389,0.055443643
XLM,2020-02-27,0.0605399329,0.0589061054,0.0629481961,0.0559540197
XLM,2020-02-28,0.0589955209,0.0603645828,0.0615007189,0.0564778081
XLM,2020-02-29,0.057626128,0.0589984691,0.0599552996,0.0572051499
XLM,2020-03-01,0.0561932784,0.0576264561,0.0586407352,0.0548662665
XLM,2020-03-02,0.0595312667,0.0561919354,0.0602764747,0.0555874843
XLM,2020-03-03,0.0582861094,0.0597340394,0.0603620252,0.0576514424
XLM,2020-03-04,0.0584511664,0.0582864385,0.05913227,0.05764699
XLM,2020-03-05,0.0598156777,0.0584524396,0.061013717,0.0584346122
XLM,2020-03-06,0.0606138319,0.0597462874,0.0613339385,0.0592939356
XLM,2020-03-07,0.058665705,0.0606127141,0.0616752687,0.0579984455
XLM,2020-03-08,0.050749101,0.0586675222,0.0587273094,0.0497840018
XLM,2020-03-09,0.0514929583,0.0507401375,0.0521684609,0.0474526779
XLM,2020-03-10,0.0524484622,0.0524138297,0.0533072825,0.0506645531
XLM,2020-03-11,0.0502857026,0.0524611378,0.0526131713,0.0473122532
XLM,2020-03-12,0.0381554974,0.0502984498,0.0506862985,0.0337564606
XLM,2020-03-13,0.04048402,0.0381531396,0.0423846835,0.0266864157
XLM,2020-03-14,0.0374163968,0.0404723041,0.0412853624,0.037041396
XLM,2020-03-15,0.0377525597,0.0374166612,0.0412535869,0.0362591857
XLM,2020-03-16,0.0344885083,0.0377519659,0.0383864069,0.0316023627
XLM,2020-03-17,0.0379106976,0.0344880309,0.0384877568,0.0344761373
XLM,2020-03-18,0.0365994602,0.0379081711,0.0381267339,0.0345804263
XLM,2020-03-19,0.0422982477,0.0365987844,0.0429567715,0.0364961115
XLM,2020-03-20,0.0396470851,0.0422914557,0.0447088276,0.0356452813
XLM,2020-03-21,0.0395187682,0.0396570545,0.0411149219,0.0380792545
XLM,2020-03-22,0.0370509983,0.0395184639,0.0407047073,0.0365528022
XLM,2020-03-23,0.0392749698,0.03679543,0.0402047223,0.0361894959
XLM,2020-03-24,0.0405288746,0.0392726492,0.0408390436,0.0391827579
XLM,2020-03-25,0.0405887926,0.0405296827,0.0411338442,0.0391106792
XLM,2020-03-26,0.0419186011,0.0406250579,0.0424098485,0.0399551239
XLM,2020-03-27,0.0425488721,0.0419174924,0.0435666241,0.041321371
XLM,2020-03-28,0.0399734079,0.0425568945,0.0425755262,0.0388795269
XLM,2020-03-29,0.0380686658,0.0399739652,0.0402267802,0.0379445211
XLM,2020-03-30,0.0403908101,0.0377574846,0.0411704243,0.0376552231
XLM,2020-03-31,0.0409556372,0.0403833009,0.0411295882,0.0400605026
XLM,2020-04-01,0.0405043571,0.0409597482,0.0410603006,0.0390504582
XLM,2020-04-02,0.0415281055,0.0405049778,0.0432331757,0.0404791108
XLM,2020-04-03,0.0415137765,0.0412421029,0.0422623884,0.0406182654
XLM,2020-04-04,0.041823259,0.0415012133,0.0425041051,0.0409216081
XLM,2020-04-05,0.0433522229,0.0419398438,0.0433554445,0.0415144933
XLM,2020-04-06,0.049484967,0.0433573996,0.049950606,0.0431143456
XLM,2020-04-07,0.0485699143,0.0494791133,0.051586533,0.0473984569
XLM,2020-04-08,0.051032109,0.0485703817,0.0511838656,0.0481537795
XLM,2020-04-09,0.0521136998,0.0510275592,0.0525316735,0.0487156886
XLM,2020-04-10,0.0476637449,0.0521135177,0.0523715488,0.0455220104
XLM,2020-04-11,0.0497000395,0.0477677457,0.0500566015,0.0475665134
XLM,2020-04-12,0.0496870142,0.0496886513,0.0515834548,0.0484844013
XLM,2020-04-13,0.0485212299,0.0497157729,0.0499470211,0.0460349295
XLM,2020-04-14,0.0482529687,0.0485212502,0.0490985382,0.0476212438
XLM,2020-04-15,0.0471355361,0.0482519642,0.0487579204,0.046755379
XLM,2020-04-16,0.0496312324,0.0461338018,0.0498059183,0.0447979498
XLM,2020-04-17,0.0489442168,0.0496331541,0.0498519894,0.0482578361
XLM,2020-04-18,0.0507193616,0.0489389175,0.051125678,0.0486218436
XLM,2020-04-19,0.0495950521,0.0507193405,0.051019909,0.0483524507
XLM,2020-04-20,0.0505720198,0.0496108805,0.0533210663,0.0486395213
XLM,2020-04-21,0.0518420338,0.0505719985,0.0518979652,0.0493323317
XLM,2020-04-22,0.054582396,0.0518420817,0.0550580771,0.0507785463
XLM,2020-04-23,0.0633226822,0.0545824533,0.0664279079,0.0545563865
XLM,2020-04-24,0.060937149,0.0621162984,0.0655807471,0.060439418
XLM,2020-04-25,0.0617585622,0.0609412609,0.0633119634,0.0607499559
XLM,2020-04-26,0.0619148937,0.0617583847,0.062982282,0.0609652942
XLM,2020-04-27,0.0683889655,0.0619151753,0.0689535792,0.0613317873
XLM,2020-04-28,0.0684873877,0.0673330619,0.0715450525,0.0664675882
XLM,2020-04-29,0.0720820183,0.068455938,0.0731809352,0.0682524459
XLM,2020-04-30,0.0694380937,0.0720628775,0.0745686419,0.0656441936
XLM,2020-05-01,0.0721986189,0.0694378754,0.0736015236,0.0669931143
XLM,2020-05-02,0.0755170107,0.0722097568,0.0765031102,0.0716020451
XLM,2020-05-03,0.0728549303,0.0757762411,0.0772840301,0.0717548292
XLM,2020-05-04,0.0734539478,0.0728477272,0.0740923356,0.0678441697
XLM,2020-05-05,0.0721999563,0.0734547196,0.0744995677,0.0707663754
XLM,2020-05-06,0.0715993563,0.0722083241,0.073298779,0.0710036669
XLM,2020-05-07,0.0724312849,0.0715975789,0.0735976071,0.068811905
XLM,2020-05-08,0.0731734115,0.0724300219,0.074648353,0.0705238095
XLM,2020-05-09,0.0718545589,0.0731624014,0.0738341914,0.0715356116
XLM,2020-05-10,0.0639684157,0.0718513679,0.0722869625,0.0593675641
XLM,2020-05-11,0.0619866107,0.064149604,0.0651549466,0.0603827623
XLM,2020-05-12,0.0696818139,0.0619840867,0.0703145331,0.0615652516
XLM,2020-05-13,0.0699617726,0.0702415956,0.0709145919,0.068103668
XLM,2020-05-14,0.0693872278,0.069961366,0.0707795232,0.0680361317
XLM,2020-05-15,0.0678523872,0.069299653,0.0698489567,0.0668049758
XLM,2020-05-16,0.068045478,0.0678526361,0.068506438,0.0666003812
XLM,2020-05-17,0.0697818298,0.0680456987,0.0715986596,0.0678332225
XLM,2020-05-18,0.0700365789,0.0687405145,0.0712640033,0.0686085489
XLM,2020-05-19,0.0697915341,0.0700299958,0.0703634483,0.0684867367
XLM,2020-05-20,0.0710414081,0.0697910125,0.0720856992,0.0675825296
XLM,2020-05-21,0.0671805705,0.0710179399,0.0717420513,0.0641055774
XLM,2020-05-22,0.0684486563,0.0671802101,0.0693770801,0.065438046
XLM,2020-05-23,0.0674625739,0.0684486563,0.0692350817,0.0666797256
XLM,2020-05-24,0.0664843353,0.0674571693,0.0682478602,0.0650841481
XLM,2020-05-25,0.065715901,0.0664842671,0.0665734548,0.063413145
XLM,2020-05-26,0.0647435832,0.0657157911,0.0663973811,0.0636240073
XLM,2020-05-27,0.0658896441,0.0647435831,0.0676590721,0.0645381976
XLM,2020-05-28,0.0693588752,0.065889096,0.0694111848,0.0632159378
XLM,2020-05-29,0.0674706343,0.0693659042,0.0699204833,0.0669441805
XLM,2020-05-30,0.0728052724,0.0674715732,0.0728052724,0.0670975336
XLM,2020-05-31,0.0703046343,0.0728027955,0.0764332514,0.0694434508
XLM,2020-06-01,0.0758243086,0.0702945951,0.0763291452,0.068938029
