Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XMR,2019-06-09,83.0860255775,87.4498139057,88.0225239129,15.8630307314
XMR,2019-06-10,86.4609090629,83.0410869688,87.8184039001,82.3876170602
XMR,2019-06-11,86.750720717,87.0406418783,87.9375531216,35.1043884205
XMR,2019-06-12,89.8854497806,86.7302158141,90.6746992435,37.9710224832
XMR,2019-06-13,89.8956416519,90.4195839375,92.168317252,44.0224339692
XMR,2019-06-14,90.0208131822,89.9355748062,90.7703949491,85.8659177926
XMR,2019-06-15,95.049818133,90.8452101985,95.4728321724,29.1781794344
XMR,2019-06-16,96.3230701495,95.0507694385,97.9068049236,41.9008123498
XMR,2019-06-17,99.1021416639,96.4455013905,100.0621518873,95.6446979494
XMR,2019-06-18,96.1114207618,98.708913668,99.1159721019,94.2782011362
XMR,2019-06-19,100.1386885059,96.099458201,102.2660840194,23.2979592827
XMR,2019-06-20,105.2867675161,100.0571836463,108.848399849,21.4005964501
XMR,2019-06-21,107.5433745123,105.3008071119,110.2794761312,67.1054209742
XMR,2019-06-22,112.214626531,109.9923648591,119.265667865,108.7184906828
XMR,2019-06-23,115.0228540505,112.2135588694,120.4019946304,112.1488951493
XMR,2019-06-24,117.0942058559,115.0420610335,119.5841517171,45.3799519571
XMR,2019-06-25,112.3105982216,117.1445332832,118.284874019,111.3675664364
XMR,2019-06-26,101.5322860414,112.3236780656,113.1917908186,99.7881546129
XMR,2019-06-27,93.2555367286,101.5313636097,105.0366725592,86.5301144169
XMR,2019-06-28,101.3495343083,93.2469727994,102.076462925,91.9766726385
XMR,2019-06-29,99.9423943674,101.6202679628,101.6202679628,92.5334980489
XMR,2019-06-30,89.3056563453,99.9439420435,100.835534177,88.3050473157
XMR,2019-07-01,87.7475926418,89.3029597572,94.1199134199,83.5090841243
XMR,2019-07-02,86.3145453217,87.7556047687,89.3542415771,81.8040352228
XMR,2019-07-03,89.6334037015,86.1218674048,92.2793129619,85.6904928645
XMR,2019-07-04,90.7128531535,89.6333806565,93.1569518457,87.6054919134
XMR,2019-07-05,89.5061099771,87.3372098674,92.5853626048,85.9001353269
XMR,2019-07-06,94.5906603761,89.5054872469,99.3000572698,88.9546236146
XMR,2019-07-07,104.7464332497,94.58502425,107.6084386982,93.0924970247
XMR,2019-07-08,102.3932654465,104.7539011257,107.6888689982,100.9272090444
XMR,2019-07-09,99.3846276692,102.3916027306,104.7122249065,97.9746648607
XMR,2019-07-10,94.7516261716,99.5730235098,101.9780713984,92.4370348775
XMR,2019-07-11,89.8326424259,94.7564350813,95.5244932331,87.5207715869
XMR,2019-07-12,97.8339830056,89.8379724753,98.4148185799,86.1652617319
XMR,2019-07-13,92.1130263067,97.8344504161,98.2586740031,89.3385644889
XMR,2019-07-14,87.9523834048,93.521397034,94.526066312,85.7182407263
XMR,2019-07-15,89.2800306604,87.9341852146,89.6210557609,76.0595998374
XMR,2019-07-16,74.9995950279,89.2771007704,90.3508725891,74.3216466282
XMR,2019-07-17,77.6243811952,75.0089544048,80.5920497209,71.9872827713
XMR,2019-07-18,83.831236663,76.841742887,85.5463038432,75.1017954546
XMR,2019-07-19,82.2453136225,83.8311754305,85.3233006806,80.7498105561
XMR,2019-07-20,87.2204651035,82.4831408234,87.9028689871,81.6196677804
XMR,2019-07-21,84.2386703698,87.2100442796,88.0738049726,83.4565245884
XMR,2019-07-22,83.3779615215,84.2424983319,85.4535991006,81.3893557802
XMR,2019-07-23,83.1837725137,83.3778463377,84.060708302,79.970352941
XMR,2019-07-24,80.6862911527,81.4668290801,82.1017917551,78.5572889954
XMR,2019-07-25,81.2362103433,80.6867780508,83.7162173086,80.2781068565
XMR,2019-07-26,80.021150388,81.2335735432,81.3540162286,78.8196320962
XMR,2019-07-27,78.6099540889,80.0149457894,83.3106732909,77.4506568171
XMR,2019-07-28,80.214704679,78.9206196498,83.5155228933,76.9551307615
XMR,2019-07-29,78.6224340686,80.2091134449,81.4346696199,77.9856997426
XMR,2019-07-30,78.9023753049,78.6444965809,80.8284728102,77.6701289124
XMR,2019-07-31,80.083207804,78.9039286374,82.8551868528,78.1248212556
XMR,2019-08-01,82.1369057954,80.0803400823,82.8780102182,79.9546663949
XMR,2019-08-02,83.9153070484,82.1418095095,85.2174017307,81.89607341
XMR,2019-08-03,88.0669789358,83.9039300649,88.1203688633,83.8620285327
XMR,2019-08-04,88.3445882948,88.0662556835,88.7604928845,85.876103698
XMR,2019-08-05,93.5564565937,88.3595162479,94.9832064583,87.9242765754
XMR,2019-08-06,88.474720873,93.5631447646,96.858727721,88.0829832902
XMR,2019-08-07,97.0959165981,88.4880750536,97.3790196179,88.4060629141
XMR,2019-08-08,94.3052229746,97.0947445007,97.5497077536,91.2575921403
XMR,2019-08-09,93.2401007804,94.3094450758,95.8847230023,91.0260337366
XMR,2019-08-10,90.3968583011,93.2399587765,94.7850350469,90.1669120149
XMR,2019-08-11,92.2695594814,90.2642748377,92.4788408631,89.2857718237
XMR,2019-08-12,91.1268102071,92.3103564729,92.5238400879,89.7055253552
XMR,2019-08-13,85.3759205682,91.1243086079,91.5199713495,84.5745165664
XMR,2019-08-14,79.7207254118,85.4315197254,85.4374956301,78.6167678629
XMR,2019-08-15,81.7075357789,79.7234610033,81.9966024526,75.4843824938
XMR,2019-08-16,82.3515384083,82.3533472788,83.3814694159,77.8295650894
XMR,2019-08-17,81.8834924348,82.3563446891,83.6024006577,80.6593000987
XMR,2019-08-18,87.0332215115,81.6878297382,87.1599499829,81.6154370572
XMR,2019-08-19,89.8383647047,87.034240946,89.8894565609,84.4010369478
XMR,2019-08-20,85.9022784182,89.8374952283,90.9046331459,84.4068574449
XMR,2019-08-21,80.2857512932,85.9131379414,86.0953068905,78.9947996488
XMR,2019-08-22,82.8394285976,80.2903136293,83.1668874211,78.6141621092
XMR,2019-08-23,82.0282467554,82.044277093,83.6425079799,81.1382206432
XMR,2019-08-24,80.5112170295,82.0594845466,82.1377684058,78.7088673712
XMR,2019-08-25,79.6544616972,80.5076936043,82.294105952,78.972144499
XMR,2019-08-26,79.231726491,80.4163073968,84.038818334,78.9653563698
XMR,2019-08-27,77.8636557962,79.2202783797,79.9032302235,77.6200781322
XMR,2019-08-28,72.3957899248,78.4519404528,79.5652478727,71.4730766516
XMR,2019-08-29,67.9301477571,72.3973817105,72.4232329471,67.9131039102
XMR,2019-08-30,68.1518245553,67.9234045033,68.2234666409,65.6320696935
XMR,2019-08-31,67.6074596079,68.0008805527,68.077803198,66.3528112451
XMR,2019-09-01,72.5848395349,67.6069056104,74.885641637,66.8015407054
XMR,2019-09-02,73.0180109917,72.5897891949,74.1853541503,70.0053555671
XMR,2019-09-03,75.3455497952,72.9907448412,75.7008978845,72.9407574405
XMR,2019-09-04,73.0194198748,75.3470323426,75.4757115922,71.4879598082
XMR,2019-09-05,75.9291246741,72.9780910625,76.7332816069,72.9111542884
XMR,2019-09-06,75.5939624729,75.9301956761,79.9471031928,74.9849548523
XMR,2019-09-07,78.2615284993,75.5835819602,78.6544272186,73.9939694731
XMR,2019-09-08,77.1391157763,78.2484053927,79.2529769409,75.9277634672
XMR,2019-09-09,74.6898347919,77.1284193468,77.443507073,74.3068810081
XMR,2019-09-10,71.9939701394,74.6898347919,76.0071021919,71.5417945637
XMR,2019-09-11,72.9472635906,72.0758192983,74.0295095438,69.5349122068
XMR,2019-09-12,75.0739952128,72.9504574046,75.6498111433,71.6677417516
XMR,2019-09-13,74.8424172605,75.0741179261,75.3033603958,72.9230645874
XMR,2019-09-14,75.9836175967,74.8491755545,76.9764449415,73.9427077831
XMR,2019-09-15,75.518095534,76.1588713146,76.6532897788,74.2017685416
XMR,2019-09-16,75.8189831893,75.5180562924,76.6026399033,71.46255193
XMR,2019-09-17,74.6730051643,75.8239021759,75.8947832732,73.3123007876
XMR,2019-09-18,79.8830158259,74.6699159725,81.7553574189,73.7007488931
XMR,2019-09-19,75.9892885623,80.9167744372,81.5444442976,72.753746716
XMR,2019-09-20,74.1093185695,75.9904133501,77.8437751072,72.6229750528
XMR,2019-09-21,72.7100132761,74.1094553019,74.4584323189,72.2368887108
XMR,2019-09-22,72.8418022225,72.7083647021,74.2136107754,70.8962435116
XMR,2019-09-23,68.7114351299,72.8112257709,73.3271274094,68.2006931952
XMR,2019-09-24,59.9252073982,68.7074940466,70.0666106646,56.4270107573
XMR,2019-09-25,59.1486724671,58.7299763446,61.3601459577,57.6574879129
XMR,2019-09-26,57.7918042085,59.1555729189,60.0677795407,54.5278110301
XMR,2019-09-27,57.6062182312,57.794324422,60.679484717,55.2304246281
XMR,2019-09-28,57.2428205237,57.6085565692,58.4362402869,56.215155907
XMR,2019-09-29,56.2523267925,57.2472314261,57.7275057241,54.5996181704
XMR,2019-09-30,56.4244763974,55.9485086889,57.4839864567,53.4415172137
XMR,2019-10-01,56.1173687455,56.8953711826,58.133575443,55.7050689605
XMR,2019-10-02,55.464670335,56.1258893165,56.9278521226,54.5193830141
XMR,2019-10-03,56.1923323491,55.4643134558,57.2290271785,54.2193042487
XMR,2019-10-04,57.4713564664,56.3142230131,57.9161533595,54.0128925167
XMR,2019-10-05,56.4690856654,57.4713183337,57.7293353861,55.3819535273
XMR,2019-10-06,54.6050360375,56.5180919619,56.7244769215,54.2848603661
XMR,2019-10-07,56.2697680831,54.6383778285,57.1295493877,54.2358913209
XMR,2019-10-08,55.5450833267,56.2699643345,56.9129118274,55.091496796
XMR,2019-10-09,57.2912600545,55.529051047,57.5382785566,54.9026739016
XMR,2019-10-10,55.8140425573,57.291148607,57.5346493458,55.0693345381
XMR,2019-10-11,54.5721189296,55.8140047585,56.7524570737,54.3676911396
XMR,2019-10-12,53.771509788,54.572535904,54.8587184196,53.4494374583
XMR,2019-10-13,52.8344365789,53.6391296136,54.0470453698,52.5010906363
XMR,2019-10-14,52.7208132461,52.8346346917,53.5916219375,52.4211959421
XMR,2019-10-16,55.0650764286,52.0820321729,55.1956785973,51.7473154369
XMR,2019-10-17,56.4314119832,55.0657311345,60.4988493896,54.4916751053
XMR,2019-10-18,56.6054194662,56.4312775371,58.3453564406,55.1948212419
XMR,2019-10-19,54.8705184535,55.265304179,55.2962598803,53.4730230152
XMR,2019-10-20,56.2694194599,54.8729443448,57.3170694557,53.7332603839
XMR,2019-10-21,58.2246641681,56.4126325046,59.3432179675,55.8302654265
XMR,2019-10-22,56.8250894298,58.2488996622,58.6837740989,55.8762756363
XMR,2019-10-23,52.1657382254,56.625047195,57.3477702184,52.0528994635
XMR,2019-10-24,53.7129503412,52.1656318082,54.5056948685,50.9371475961
XMR,2019-10-25,58.5857237781,53.370203047,60.0744145999,52.278494966
XMR,2019-10-26,56.0828267119,58.5911827821,65.9037137858,55.1770729278
XMR,2019-10-27,60.3748126155,56.7949374259,61.371879688,55.6475552635
XMR,2019-10-28,61.2304631497,60.3848923324,61.7080282305,58.760462922
XMR,2019-10-29,59.3109346856,61.2317236525,63.0781848949,58.9531048514
XMR,2019-10-30,58.6956668781,59.3139227058,59.6508284308,57.3137886054
XMR,2019-10-31,58.8027785657,58.6954641047,60.0469648594,57.0943059598
XMR,2019-11-01,60.5358118272,58.8189212421,61.1145985217,58.3097420794
XMR,2019-11-02,61.9953209023,60.7021646786,63.0616329701,60.4503708207
XMR,2019-11-03,64.1617074265,61.9963235396,65.0417462633,61.0707190796
XMR,2019-11-04,62.9744867755,64.151384182,64.3022702283,62.4339544555
XMR,2019-11-05,62.84339485,63.1269472321,63.6719158168,61.7637627714
XMR,2019-11-06,64.1121535216,62.8438694451,64.4456104805,62.4046571981
XMR,2019-11-07,63.0781163618,64.1091511459,66.9311462653,62.662234186
XMR,2019-11-08,60.7723853237,63.0175845924,63.5332177367,59.7714800006
XMR,2019-11-09,61.8063320162,60.7758179419,62.3404268058,60.4397753451
XMR,2019-11-10,64.0587995857,61.8033723443,64.6375933471,61.7214993921
XMR,2019-11-11,61.6488272926,64.052135428,64.1453254421,60.8677275482
XMR,2019-11-12,61.8595441696,61.6491398566,65.6376895118,61.4192836105
XMR,2019-11-13,64.8346877642,61.8559151462,65.3701844416,61.7752641171
XMR,2019-11-14,64.965414921,65.0234636453,65.3080163171,63.5733129419
XMR,2019-11-15,61.9087214187,64.9662792124,65.5724955531,61.8100418116
XMR,2019-11-16,61.480379824,61.9085717858,62.654633475,60.9300309087
XMR,2019-11-17,61.927795684,61.4803871716,62.9774829367,61.3025420111
XMR,2019-11-18,58.4946369341,61.7342407949,61.8852024881,57.6338776147
XMR,2019-11-19,58.4725249933,58.4945338591,59.514865681,57.7389775566
XMR,2019-11-20,57.9207683777,58.457518431,59.1317790646,57.5541019591
XMR,2019-11-21,53.5389204055,57.9183360657,58.5583427833,53.0768790446
XMR,2019-11-22,51.0414211857,53.5388216643,54.8550097959,47.8026194364
XMR,2019-11-23,51.6620528307,51.0488928482,52.0433335746,49.9480511397
XMR,2019-11-24,48.6696281633,51.6698262443,51.8931273581,47.813668018
XMR,2019-11-25,50.6731856577,47.4663596325,52.5384762438,45.5770226408
XMR,2019-11-26,51.1446624286,50.6773372961,52.0387970432,49.6029771587
XMR,2019-11-27,55.6264790134,51.1494232749,57.1926652074,49.9571872039
XMR,2019-11-28,53.8366885553,55.6230723874,56.8006686638,53.6621215404
XMR,2019-11-29,55.5998058697,53.8033148674,56.1813114057,53.6599511132
XMR,2019-11-30,54.6616298523,55.8170943235,56.1243802714,53.7377621042
XMR,2019-12-01,53.354047794,54.6622730582,54.9144155206,52.3891057255
XMR,2019-12-02,54.421844421,53.354047794,54.5767450637,52.3571740824
XMR,2019-12-03,53.87754413,54.0244134526,55.3779684775,53.3572011372
XMR,2019-12-04,52.7134972293,53.8786589524,57.0552177892,51.7146713948
XMR,2019-12-05,53.925650323,52.7207338261,54.2639320809,51.9794281865
XMR,2019-12-06,54.1422530252,53.7764522579,55.259513818,53.5105156009
XMR,2019-12-07,54.3292250006,54.1419178794,55.0418908777,53.4402684967
XMR,2019-12-08,53.8977027311,54.3293285604,54.8926838824,53.5622685729
XMR,2019-12-09,53.3262561124,53.903694121,54.4218503851,53.0390226407
XMR,2019-12-10,52.8069729148,53.3265127844,54.6284625292,52.1154060136
XMR,2019-12-11,53.0218708871,52.8093395384,53.41615143,52.4328902704
XMR,2019-12-12,52.8980522464,52.885612523,53.8741575656,51.8856805749
XMR,2019-12-13,52.3234025979,52.8252993265,53.2953239475,52.2844820604
XMR,2019-12-14,51.3684098557,52.3235503944,52.628363461,50.8495117958
XMR,2019-12-15,50.7650468265,51.3684906567,52.0264983072,50.6169377941
XMR,2019-12-16,49.1422922808,50.7624667951,51.038479727,48.2892445393
XMR,2019-12-17,44.7666742441,49.1492724796,49.28175131,44.6398810508
XMR,2019-12-18,49.0221159702,44.7664001366,49.1590948572,43.7753191829
XMR,2019-12-19,47.2027828189,47.8188715093,49.7515269103,46.0624280938
XMR,2019-12-20,46.4463125914,47.2008677607,47.4886699669,46.2388179817
XMR,2019-12-21,46.0212616739,46.4479900336,47.0019272187,45.7599965632
XMR,2019-12-22,46.0707864791,46.0128690808,47.0675000566,45.6210139344
XMR,2019-12-23,46.2446906335,46.0706412735,47.7172853016,45.9957496504
XMR,2019-12-24,45.9856671112,46.2451202013,47.1243316203,44.9648151569
XMR,2019-12-25,45.9491302707,45.9826774284,46.6784928337,45.0302650037
XMR,2019-12-26,45.141812361,45.9477289319,46.4944714836,44.7722545864
XMR,2019-12-27,44.9384934646,45.1415231532,46.0149011792,44.3556593291
XMR,2019-12-28,45.4166607484,44.9405116106,45.7863274521,44.8514026709
XMR,2019-12-29,46.6351443729,45.416696578,47.0776750536,45.1443128122
XMR,2019-12-30,45.7061094895,46.4493445648,46.5992054796,45.47939212
XMR,2019-12-31,44.5766953228,45.7100085792,46.1427441184,44.4194705745
XMR,2020-01-01,45.664293797,44.5767780517,45.806255566,44.3873523518
XMR,2020-01-02,45.1314424478,45.6609023074,45.9991241013,44.1529709031
XMR,2020-01-03,51.6612700965,45.1314424478,51.7849052647,45.1202840726
XMR,2020-01-04,50.1289871724,51.6483351465,51.6966122678,49.7332488418
XMR,2020-01-05,53.4277826078,50.1278353329,54.2346835766,50.0013853933
XMR,2020-01-06,58.3870497941,53.6025773242,58.5502138061,53.5982190831
XMR,2020-01-07,57.9939327744,58.3963087485,60.0591164514,55.4750302351
XMR,2020-01-08,58.6509156152,57.9984550332,60.3282194983,55.5208960869
XMR,2020-01-09,58.6178177905,59.3870783742,59.4975682126,56.8224554724
XMR,2020-01-10,57.9694585311,58.620982025,59.5881055361,56.8388329083
XMR,2020-01-11,59.2387842164,58.4683696769,64.1464590381,57.9380896303
XMR,2020-01-12,59.0953998029,59.2375319605,59.9165978644,57.2669266861
XMR,2020-01-13,57.8891688821,59.10620434,59.2488840507,56.6987957203
XMR,2020-01-14,62.6078039426,57.8441947389,62.919048069,57.7777448144
XMR,2020-01-15,68.6785080765,62.6134081049,69.129629188,61.8713464752
XMR,2020-01-16,65.8421569775,68.6766314987,68.8564595558,62.5862152437
XMR,2020-01-17,69.3288554208,65.8420478695,71.7645965315,64.0183564013
XMR,2020-01-18,67.6693119681,69.3357394476,70.7595026814,66.1457835597
XMR,2020-01-19,64.1776802577,67.669290223,69.3547748892,62.7589748903
XMR,2020-01-20,65.5985927395,64.1787547972,66.4252660151,62.180566721
XMR,2020-01-21,65.5683439809,65.5987114766,66.8194905039,64.0454813988
XMR,2020-01-22,64.7432906533,65.5558305072,66.3558399269,64.1917160517
XMR,2020-01-23,62.4700468914,64.7432906533,64.9529198009,60.9443435948
XMR,2020-01-24,61.9266728827,62.2727680287,62.8427624305,57.9134646074
XMR,2020-01-25,61.6662833413,61.9265991784,62.3808945678,59.7796302198
XMR,2020-01-26,63.2665198019,61.6694220499,64.3081824052,60.9144204953
XMR,2020-01-27,65.4464273162,63.2665426109,66.1761847276,63.2545111282
XMR,2020-01-28,66.4102847157,65.4455132448,67.2792964296,65.1428659213
XMR,2020-01-29,70.105235411,66.4108106553,70.6992761542,66.3882244388
XMR,2020-01-30,74.2461006056,70.1059128177,74.4689001909,68.4225946029
XMR,2020-01-31,72.3094047867,74.2838598231,75.8856684755,69.3098858834
XMR,2020-02-01,73.1495602796,72.309355335,73.7867705194,71.2401445757
XMR,2020-02-02,75.7411477519,73.0921063034,77.7445878497,70.9453034301
XMR,2020-02-03,76.8477827782,75.7412482151,77.989875991,74.3035184147
XMR,2020-02-04,75.0540724882,76.7286346019,77.2633336913,73.5980070762
XMR,2020-02-05,77.5045816097,75.03447247,79.2208313244,74.4755376606
XMR,2020-02-06,77.4746700554,77.7919821547,79.9945315486,76.3650793912
XMR,2020-02-07,78.9574086351,77.4745975468,80.739955994,77.4373016554
XMR,2020-02-08,80.94047789,78.9570888741,81.6868875348,76.8650096322
XMR,2020-02-09,86.4434536923,80.6833479535,87.1697398197,80.5266988383
XMR,2020-02-10,84.2866903031,86.4434462074,87.890274527,83.387081954
XMR,2020-02-11,88.86436369,84.5218570665,89.0788239326,82.663304134
XMR,2020-02-12,94.7327728276,88.8658251004,94.9808858452,88.717814548
XMR,2020-02-13,93.1693291412,94.7311599057,95.4033472181,90.1064412259
XMR,2020-02-14,95.1768857932,92.8236651125,96.4998556922,90.9259928802
XMR,2020-02-15,89.8916019467,95.1766779831,96.8654176397,86.6384268066
XMR,2020-02-16,86.8655877722,89.8916825216,92.1375030346,79.7902357012
XMR,2020-02-17,82.0573769527,88.370511098,88.8849951324,79.5763464562
XMR,2020-02-18,86.1936475836,82.0576272751,87.5058693327,81.3093921533
XMR,2020-02-19,79.5979105252,86.2085025678,86.8828238593,76.5596385573
XMR,2020-02-20,76.679772768,77.7523717643,79.0819537324,75.0816050625
XMR,2020-02-21,79.9535949725,76.682186178,82.0138522845,75.8576966151
XMR,2020-02-22,79.222520115,80.4612546963,82.9174597014,78.1902657864
XMR,2020-02-23,84.7798852652,79.2230250253,85.1483117212,78.9469470076
XMR,2020-02-24,78.6670688373,84.7802750728,86.4901247465,76.9764916342
XMR,2020-02-25,77.6520528366,78.6654606266,81.9614061567,75.5361725905
XMR,2020-02-26,70.5349586608,77.6515725065,77.9107621271,68.3318109229
XMR,2020-02-27,70.136429236,70.5324166313,72.6057963375,66.8448664527
XMR,2020-02-28,69.2048842837,70.294868851,71.5231204584,65.9444828476
XMR,2020-02-29,66.7934500532,69.1986006068,69.5754036105,66.604730272
XMR,2020-03-01,64.7950535255,66.8208867322,67.6740576878,63.2656693451
XMR,2020-03-02,68.7311412556,64.7911574966,69.3941513179,64.2722624437
XMR,2020-03-03,65.8537105368,68.8559331158,69.0131241669,65.058839106
XMR,2020-03-04,65.8533624676,65.8623135584,68.0277184469,64.9802264348
XMR,2020-03-05,68.7881650038,65.8556938716,70.1361843558,65.6284877326
XMR,2020-03-06,68.554552825,68.5274965268,69.8514968334,67.8127364048
XMR,2020-03-07,66.1788537552,68.5517485648,69.6322984559,65.3606063632
XMR,2020-03-08,58.1516483298,66.1810904098,66.218125781,56.9518493682
XMR,2020-03-09,54.9938091587,58.1516490716,58.8367419267,52.3268605916
XMR,2020-03-10,55.3562413672,55.7681292427,57.1295173377,53.6767323608
XMR,2020-03-11,54.0519418071,55.3587063515,55.9770465827,51.0643009085
XMR,2020-03-12,38.6695552716,54.0578515794,54.3327053084,36.0305566406
XMR,2020-03-13,37.6489528862,38.665346148,40.8478029839,25.7973476727
XMR,2020-03-14,37.019022964,37.6484205872,40.3126145774,36.1345951181
XMR,2020-03-15,38.101438823,37.019306811,42.0477504688,35.4984826298
XMR,2020-03-16,32.6323512764,38.1037266579,38.6175926621,29.255909219
XMR,2020-03-17,37.2238803974,32.6319389061,37.6984688448,32.5191941279
XMR,2020-03-18,36.607239399,37.221962212,37.5796768883,34.1945892483
XMR,2020-03-19,42.3748294556,36.607455454,42.9569311339,36.2614106287
XMR,2020-03-20,40.0356933681,42.3888382797,45.6479526183,36.4242142259
XMR,2020-03-21,41.2422875997,40.0320669631,42.9441466893,38.5761019436
XMR,2020-03-22,38.4004116708,41.2419150255,42.7186833297,37.9121219511
XMR,2020-03-23,43.8360801462,38.2598777699,44.4825792615,37.7290528872
XMR,2020-03-24,47.6055104532,43.8358638534,48.1362056177,43.4973885352
XMR,2020-03-25,47.0679620624,47.5995962071,48.3350924474,45.3773889029
XMR,2020-03-26,50.0351391269,47.1806091305,51.1742009418,47.1806091305
XMR,2020-03-27,50.4961787501,50.0334776011,51.6124122431,48.6950605643
XMR,2020-03-28,47.3890626226,50.4963864357,50.4972992082,45.0797293556
XMR,2020-03-29,44.4394482769,47.3897700632,47.4475044503,44.2087193728
XMR,2020-03-30,47.1005035696,44.0602293964,47.8059216057,43.8903740446
XMR,2020-03-31,47.883674644,47.0879403442,48.3151322661,46.4543427967
XMR,2020-04-01,48.2649250604,47.8862894669,48.6630145188,46.5673418839
XMR,2020-04-02,51.0949356743,48.2660151162,53.0857488795,48.1065860354
XMR,2020-04-03,53.2651255006,50.5502637468,54.3927936039,50.3293089621
XMR,2020-04-04,54.1847094387,53.2590026441,55.3234002438,52.2634794537
XMR,2020-04-05,53.6292580113,54.2125373846,54.3887842241,52.7230926068
XMR,2020-04-06,58.1917522752,53.6292717454,59.1193256933,53.2752034832
XMR,2020-04-07,55.8850757871,58.1917522751,60.4679735588,54.8537112181
XMR,2020-04-08,57.9588725873,55.885708854,58.313168415,55.5843780702
XMR,2020-04-09,58.8674580617,57.953850467,59.5171421459,56.2419794096
XMR,2020-04-10,53.7437853812,58.8672632167,58.8947637339,52.667183319
XMR,2020-04-11,53.6747763448,53.7392220469,54.8817443969,52.6453385368
XMR,2020-04-12,54.641332416,53.6746990628,55.748904168,52.9742392051
XMR,2020-04-13,53.5538580718,54.6413324156,54.7939525303,51.167584194
XMR,2020-04-14,54.5780291985,53.5538580711,55.2962416804,52.8573706595
XMR,2020-04-15,54.3027028582,54.5755448664,55.144983845,53.429205087
XMR,2020-04-16,57.3345561332,53.2206113294,57.3796538437,51.8162130698
XMR,2020-04-17,56.7051364431,57.3381596794,57.735523003,56.0625844615
XMR,2020-04-18,58.5862471756,56.7038109012,58.8548324328,56.1181572061
XMR,2020-04-19,57.8300233363,58.5886593024,58.5964737776,56.5162074633
XMR,2020-04-20,55.2993293852,57.830773855,58.4541386654,54.0948160568
XMR,2020-04-21,55.5956283065,55.2993199965,55.8628134931,54.1460166386
XMR,2020-04-22,56.8372839759,55.5956042262,57.4497342139,54.8319538939
XMR,2020-04-23,60.6472937896,56.8374356753,60.9717234998,56.2489532917
XMR,2020-04-24,60.7703888334,59.29731686,62.4426688355,59.216015712
XMR,2020-04-25,60.5980966765,60.7673103405,62.406578039,59.9180632089
XMR,2020-04-26,61.0509126989,60.5941501216,62.1020611043,60.0065613455
XMR,2020-04-27,62.4655466945,61.0617555686,62.5112044167,60.9883686058
XMR,2020-04-28,62.5350505358,62.4589896779,63.9253288896,61.3815692313
XMR,2020-04-29,65.8519022891,62.5396564747,67.0069995776,61.7631326728
XMR,2020-04-30,63.1748844718,65.8331899366,68.534304371,61.214161645
XMR,2020-05-01,63.3384188259,63.1754729837,65.1248544708,61.900734733
XMR,2020-05-02,64.5308870174,63.3400275196,65.1311550546,63.3219523079
XMR,2020-05-03,62.8423861243,64.7680361059,65.3118539068,61.9828921542
XMR,2020-05-04,60.8897656145,62.8427435463,62.9113633139,58.7235746516
XMR,2020-05-05,60.3910257168,60.8905554455,62.0586405497,59.8464412432
XMR,2020-05-06,59.576485585,60.4063472877,62.1209277318,59.0759358598
XMR,2020-05-07,63.8228425398,59.5745196674,65.0135168747,57.4372417819
XMR,2020-05-08,63.7981150733,63.8214203044,65.9368627698,63.7555169661
XMR,2020-05-09,62.9114591087,63.7999329026,65.0348538663,62.7971460613
XMR,2020-05-10,59.1001600278,62.9129993226,63.7007991138,53.8990256174
XMR,2020-05-11,58.9251269636,59.1000890854,61.9983858116,55.9075719644
XMR,2020-05-12,61.6489922061,59.0457997355,62.358695467,58.6979733876
XMR,2020-05-13,65.0800679112,61.5827763357,66.2704513497,61.5141730826
XMR,2020-05-14,65.4300461205,65.0796253643,65.748179123,62.8740151563
XMR,2020-05-15,63.3376235264,65.2704222694,65.7330381424,62.3308816778
XMR,2020-05-16,65.4311282173,63.3382221137,65.8277111109,62.1408342345
XMR,2020-05-17,65.1048101057,65.4288723423,67.0820171905,64.7330754437
XMR,2020-05-18,67.0246259299,65.1464649747,67.6824727099,65.0604720516
XMR,2020-05-19,66.6201499513,67.0171521365,67.6762298569,64.9830136958
XMR,2020-05-20,64.7869781207,66.6189183761,67.0960684774,63.6712062948
XMR,2020-05-21,61.9846675596,64.784717294,65.0979279128,59.9166010527
XMR,2020-05-22,63.4219763485,61.9843044671,63.5356486186,60.9986085991
XMR,2020-05-23,64.3423422546,63.4219763558,65.0142056538,62.6222623033
XMR,2020-05-24,62.7734440786,64.340580094,64.5819679604,61.4565468564
XMR,2020-05-25,61.3043965763,62.7732990373,62.9421691979,60.0507242915
XMR,2020-05-26,61.7966724525,61.300972317,62.4112012168,60.820853189
XMR,2020-05-27,64.1613069317,61.7966724126,65.5544465644,61.4249378271
XMR,2020-05-28,66.6727879827,64.1604324603,66.9127716223,61.4340020744
XMR,2020-05-29,66.1890869911,66.6729854422,67.8173750097,65.7774256599
XMR,2020-05-30,68.4300640857,66.1910547416,68.430836785,65.3497775384
XMR,2020-05-31,65.9005331064,68.46464927,68.7545716337,65.8561622554
XMR,2020-06-01,66.6838050077,65.9005984044,66.9060139194,63.3051126231
XMR,2020-06-02,66.6972921345,66.7018849511,70.3361264874,63.5619412278
XMR,2020-06-03,66.950794481,66.6989100917,68.2415903938,66.101778725
XMR,2020-06-04,68.0030551696,66.9507944845,68.7338733546,65.6475774044
